,name,year,home,played against,week,team  score,opp score,month,team,5wkavyds,5wkavatt,5wkavrutd,5wkavnrec,5wkavrecyds,5wkavrectd,5wkavyds^2,5wkavatt^2,5wkavrutd^2,5wkavnrec^2,5wkavrecyds^2,5wkavrectd^2,Total points,Total points predicted
1080,C.Johnson,2011,1,10,8,27,10,10,TEN,48.8,16.8,0.2,3.6,23.6,0.0,2381.44,282.24,0.04,12.96,556.96,0.0,5.1,12.95212
1081,C.Johnson,2011,1,2,9,17,24,11,TEN,45.0,14.8,0.2,3.6,24.6,0.0,2025.0,219.04,0.04,12.96,605.16,0.0,11.0,8.281
1082,C.Johnson,2011,0,14,10,30,3,11,TEN,53.6,15.0,0.2,3.6,23.0,0.0,2872.96,225.0,0.04,12.96,529.0,0.0,23.4,14.87681
1083,C.Johnson,2011,0,13,11,17,23,11,TEN,59.4,15.8,0.4,4.0,29.6,0.0,3528.36,249.64,0.16,16.0,876.16,0.0,2.8,10.81706
1084,C.Johnson,2011,1,16,12,23,17,11,TEN,51.8,15.4,0.2,4.0,29.8,0.0,2683.24,237.16,0.04,16.0,888.04,0.0,17.3,10.41387
1085,C.Johnson,2011,0,17,13,23,17,12,TEN,86.2,18.0,0.2,3.0,25.0,0.0,7430.44,324.0,0.04,9.0,625.0,0.0,25.7,11.62663
1086,C.Johnson,2011,1,15,14,17,22,12,TEN,110.0,19.8,0.6,2.6,22.4,0.0,12100.0,392.04,0.36,6.76,501.76,0.0,6.6,13.79082
1087,C.Johnson,2011,0,10,15,13,27,12,TEN,101.8,19.2,0.6,2.8,21.8,0.0,10363.24,368.64,0.36,7.84,475.24,0.0,10.9,9.86378
1088,C.Johnson,2011,1,11,16,23,17,12,TEN,86.8,16.8,0.4,3.6,23.8,0.0,7534.24,282.24,0.16,12.96,566.44,0.0,5.6,16.19606
1089,C.Johnson,2011,0,9,17,23,22,1,TEN,95.4,17.4,0.4,3.0,20.8,0.0,9101.16,302.76,0.16,9.0,432.64,0.0,11.0,10.77626
1090,C.Johnson,2012,1,19,1,13,34,9,TEN,69.6,15.8,0.4,3.6,30.0,0.0,4844.16,249.64,0.16,12.96,900.0,0.0,5.1,7.33469
1091,C.Johnson,2012,0,28,2,10,38,9,TEN,39.8,13.4,0.0,4.6,38.6,0.0,1584.04,179.56,0.0,21.16,1489.96,0.0,2.8,8.10186
1092,C.Johnson,2012,1,6,3,44,41,9,TEN,38.6,12.8,0.0,4.0,32.2,0.0,1489.96,163.84,0.0,16.0,1036.84,0.0,2.9,10.00983
1093,C.Johnson,2012,0,9,4,14,38,9,TEN,32.4,12.6,0.0,2.6,22.4,0.0,1049.76,158.76,0.0,6.76,501.76,0.0,15.7,5.40872
1094,C.Johnson,2012,0,8,5,7,30,10,TEN,49.4,14.6,0.0,3.0,25.6,0.0,2440.36,213.16,0.0,9.0,655.36,0.0,0.9,6.24257
1095,C.Johnson,2012,1,4,6,26,23,10,TEN,42.0,14.6,0.0,2.4,16.8,0.0,1764.0,213.16,0.0,5.76,282.24,0.0,11.4,9.85562
1096,C.Johnson,2012,0,17,7,35,34,10,TEN,59.4,16.2,0.0,2.0,12.0,0.0,3528.36,262.44,0.0,4.0,144.0,0.0,31.8,11.12493
1097,C.Johnson,2012,1,10,8,13,19,10,TEN,95.0,18.2,0.4,1.8,10.4,0.0,9025.0,331.24,0.16,3.24,108.16,0.0,11.7,10.70941
1098,C.Johnson,2012,1,5,9,20,51,11,TEN,110.0,19.6,0.4,2.0,13.0,0.0,12100.0,384.16,0.16,4.0,169.0,0.0,16.5,10.4535
1099,C.Johnson,2012,0,18,10,37,3,11,TEN,110.0,17.8,0.6,2.4,10.6,0.0,12100.0,316.84,0.36,5.76,112.36,0.0,19.4,17.8668
1100,C.Johnson,2012,0,11,12,19,24,11,TEN,130.4,19.4,0.8,2.4,11.2,0.0,17004.16,376.36,0.64,5.76,125.44,0.0,8.9,12.28368
1101,C.Johnson,2012,1,9,13,10,24,12,TEN,128.2,19.8,0.8,2.0,12.4,0.0,16435.24,392.04,0.64,4.0,153.76,0.0,5.1,10.67536
1102,C.Johnson,2012,0,10,14,23,27,12,TEN,99.4,18.8,0.4,2.6,15.8,0.0,9880.36,353.44,0.16,6.76,249.64,0.0,5.9,13.36857
1103,C.Johnson,2012,1,20,15,14,10,12,TEN,88.4,18.4,0.4,2.8,15.2,0.0,7814.56,338.56,0.16,7.84,231.04,0.0,18.2,11.11541
1104,C.Johnson,2012,0,7,16,7,55,12,TEN,84.6,19.4,0.4,2.0,14.4,0.0,7157.16,376.36,0.16,4.0,207.36,0.0,4.1,8.86588
1105,C.Johnson,2012,1,11,17,38,20,12,TEN,65.0,17.0,0.2,2.2,15.4,0.0,4225.0,289.0,0.04,4.84,237.16,0.0,12.5,17.2245
1106,C.Johnson,2013,0,4,1,16,9,9,TEN,60.2,17.0,0.4,2.0,11.4,0.0,3624.04,289.0,0.16,4.0,129.96,0.0,7.0,9.1095
1107,C.Johnson,2013,0,9,2,24,30,9,TEN,64.0,19.4,0.4,1.2,7.4,0.0,4096.0,376.36,0.16,1.44,54.76,0.0,9.7,9.26274
1108,C.Johnson,2013,1,28,3,20,17,9,TEN,74.4,20.6,0.4,0.8,4.6,0.0,5535.36,424.36,0.16,0.64,21.16,0.0,9.1,9.75831
1109,C.Johnson,2013,1,20,4,38,13,9,TEN,68.0,20.2,0.2,1.0,4.8,0.0,4624.0,408.04,0.04,1.0,23.04,0.0,3.1,13.20266
1110,C.Johnson,2013,1,26,5,17,26,10,TEN,66.6,21.0,0.2,1.0,4.2,0.0,4435.56,441.0,0.04,1.0,17.64,0.0,14.0,7.78227
1111,C.Johnson,2013,0,31,6,13,20,10,TEN,58.8,18.8,0.0,1.6,15.0,0.2,3457.44,353.44,0.0,2.56,225.0,0.04,5.4,8.78016
1112,C.Johnson,2013,1,30,7,17,31,10,TEN,51.4,16.2,0.0,2.2,19.2,0.2,2641.96,262.44,0.0,4.84,368.64,0.04,17.0,8.57177
1113,C.Johnson,2013,0,32,9,28,21,11,TEN,40.0,13.0,0.0,2.8,33.2,0.4,1600.0,169.0,0.0,7.84,1102.24,0.16,29.0,9.71522
1114,C.Johnson,2013,1,11,10,27,29,11,TEN,52.0,13.8,0.4,3.2,37.0,0.4,2704.0,190.44,0.16,10.24,1369.0,0.16,5.3,15.25484
1115,C.Johnson,2013,1,10,11,27,30,11,TEN,53.8,13.2,0.4,3.8,43.6,0.4,2894.44,174.24,0.16,14.44,1900.96,0.16,20.4,16.12093
1116,C.Johnson,2013,0,27,12,23,19,11,TEN,67.6,14.6,0.8,3.2,30.6,0.2,4569.76,213.16,0.64,10.24,936.36,0.04,8.1,12.07496
1117,C.Johnson,2013,0,10,13,14,22,12,TEN,75.6,16.2,0.8,3.2,28.0,0.2,5715.36,262.44,0.64,10.24,784.0,0.04,16.1,10.77691
1118,C.Johnson,2013,0,25,14,28,51,12,TEN,81.6,18.0,0.8,3.6,20.2,0.2,6658.56,324.0,0.64,12.96,408.04,0.04,9.5,15.55749
1119,C.Johnson,2013,1,29,15,34,37,12,TEN,60.8,15.8,0.6,3.4,18.0,0.2,3696.64,249.64,0.36,11.56,324.0,0.04,15.1,15.76096
1120,C.Johnson,2013,0,11,16,20,16,12,TEN,62.8,16.0,0.6,3.0,19.6,0.4,3943.84,256.0,0.36,9.0,384.16,0.16,9.3,12.00314
1121,C.Johnson,2013,1,9,17,16,10,12,TEN,63.6,17.0,0.2,3.0,20.6,0.4,4044.96,289.0,0.04,9.0,424.36,0.16,18.1,10.75213
1122,C.Johnson,2014,1,27,1,19,14,9,NYJ,74.4,18.4,0.4,3.0,21.8,0.4,5535.36,338.56,0.16,9.0,475.24,0.16,15.1,9.8716
1123,C.Johnson,2014,0,7,2,24,31,9,NYJ,74.2,17.4,0.4,2.8,20.0,0.4,5505.64,302.76,0.16,7.84,400.0,0.16,2.1,12.82913
1124,C.Johnson,2014,1,5,3,19,27,9,NYJ,69.2,17.4,0.2,2.6,18.2,0.4,4788.64,302.76,0.04,6.76,331.24,0.16,3.4,12.04788
1125,C.Johnson,2014,1,6,4,17,24,9,NYJ,68.0,16.8,0.2,2.0,8.0,0.2,4624.0,282.24,0.04,4.0,64.0,0.04,12.1,9.44064
1126,C.Johnson,2014,0,28,5,0,31,10,NYJ,58.8,13.6,0.4,2.2,10.8,0.2,3457.44,184.96,0.16,4.84,116.64,0.04,0.2,6.29998
1127,C.Johnson,2014,1,25,6,17,31,10,NYJ,38.2,9.6,0.2,1.8,7.6,0.2,1459.24,92.16,0.04,3.24,57.76,0.04,1.1,7.05824
1128,C.Johnson,2014,0,19,7,25,27,10,NYJ,26.4,7.6,0.2,1.0,3.4,0.0,696.96,57.76,0.04,1.0,11.56,0.0,8.0,4.91705
1129,C.Johnson,2014,1,17,8,23,43,10,NYJ,34.4,7.8,0.2,1.2,7.2,0.0,1183.36,60.84,0.04,1.44,51.84,0.0,2.0,4.64902
1130,C.Johnson,2014,0,26,9,10,24,11,NYJ,29.0,6.4,0.2,1.6,9.8,0.0,841.0,40.96,0.04,2.56,96.04,0.0,10.1,4.43957
1131,C.Johnson,2014,1,4,10,20,13,11,NYJ,34.0,7.4,0.0,1.6,12.8,0.0,1156.0,54.76,0.0,2.56,163.84,0.0,3.5,4.70517
1132,C.Johnson,2014,0,17,12,3,38,11,NYJ,33.8,7.4,0.0,1.6,15.6,0.0,1142.44,54.76,0.0,2.56,243.36,0.0,6.2,3.94224
1133,C.Johnson,2014,1,18,13,13,16,12,NYJ,40.0,8.2,0.0,2.0,19.6,0.0,1600.0,67.24,0.0,4.0,384.16,0.0,10.5,4.5089
1134,C.Johnson,2014,0,8,14,24,30,12,NYJ,48.8,9.0,0.0,1.6,15.8,0.0,2381.44,81.0,0.0,2.56,249.64,0.0,6.6,5.81029
1135,C.Johnson,2014,0,12,15,16,11,12,NYJ,58.0,11.6,0.0,1.6,15.8,0.0,3364.0,134.56,0.0,2.56,249.64,0.0,5.5,7.02913
1136,C.Johnson,2014,1,19,16,16,17,12,NYJ,55.2,11.4,0.0,1.2,9.4,0.0,3047.04,129.96,0.0,1.44,88.36,0.0,3.3,5.87062
1137,C.Johnson,2014,0,18,17,37,24,12,NYJ,56.6,12.0,0.0,1.2,7.6,0.0,3203.56,144.0,0.0,1.44,57.76,0.0,1.7,10.46778
1138,C.Michael,2013,0,13,10,33,10,11,SEA,18.5,4.5,0.0,0.0,0.0,0.0,342.25,20.25,0.0,0.0,0.0,0.0,3.3,4.20533
1139,C.Michael,2013,1,8,11,41,20,11,SEA,16.5,4.0,0.0,0.0,0.0,0.0,272.25,16.0,0.0,0.0,0.0,0.0,0.9,8.25355
1140,C.Michael,2014,0,32,7,26,28,10,SEA,4.5,0.5,0.0,0.0,0.0,0.0,20.25,0.25,0.0,0.0,0.0,0.0,0.5,2.1661
1141,C.Michael,2014,0,14,8,13,9,10,SEA,2.5,1.0,0.0,0.0,0.0,0.0,6.25,1.0,0.0,0.0,0.0,0.0,1.2,1.87201
1142,C.Michael,2014,1,27,9,30,24,11,SEA,19.2,4.8,0.0,0.0,0.0,0.0,368.64,23.04,0.0,0.0,0.0,0.0,1.6,5.95998
1143,C.Michael,2014,1,22,10,38,17,11,SEA,15.0,3.8,0.0,0.0,0.0,0.0,225.0,14.44,0.0,0.0,0.0,0.0,7.1,2.85813
1144,C.Michael,2014,0,26,11,20,24,11,SEA,22.6,3.0,0.0,0.0,0.0,0.0,510.76,9.0,0.0,0.0,0.0,0.0,-0.2,2.27246
1145,C.Michael,2014,0,30,13,19,3,11,SEA,20.4,3.0,0.0,0.0,0.0,0.0,416.16,9.0,0.0,0.0,0.0,0.0,2.2,2.89131
1146,C.Michael,2014,0,23,14,24,14,12,SEA,21.4,3.2,0.0,0.2,2.4,0.0,457.96,10.24,0.0,0.04,5.76,0.0,3.2,1.64308
1147,C.Michael,2014,1,30,15,17,7,12,SEA,25.4,3.6,0.0,0.2,2.4,0.0,645.16,12.96,0.0,0.04,5.76,0.0,0.1,1.66307
1148,C.Michael,2014,0,29,16,35,6,12,SEA,22.4,3.0,0.0,0.2,2.4,0.0,501.76,9.0,0.0,0.04,5.76,0.0,0.8,3.47128
1149,C.Michael,2014,1,32,17,20,6,12,SEA,13.8,3.8,0.0,0.2,2.4,0.0,190.44,14.44,0.0,0.04,5.76,0.0,0.2,2.23359
1150,C.Mitchell,2010,1,14,12,24,23,11,CLE,14.6,3.8,0.0,0.2,2.4,0.0,213.16,14.44,0.0,0.04,5.76,0.0,0.9,3.26413
1151,C.Mooney,2012,1,11,17,38,20,12,TEN,14.4,3.4,0.0,0.0,0.0,0.0,207.36,11.56,0.0,0.0,0.0,0.0,1.9,4.28953
1152,C.Ogbonnaya,2011,1,27,5,20,25,10,HOU,2.0,0.5,0.0,0.0,0.0,0.0,4.0,0.25,0.0,0.0,0.0,0.0,0.2,2.11727
1153,C.Ogbonnaya,2011,1,31,7,6,3,10,CLE,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.8,4.04625
1154,C.Ogbonnaya,2011,0,30,8,10,20,10,CLE,7.5,1.5,0.0,2.5,21.5,0.0,56.25,2.25,0.0,6.25,462.25,0.0,4.1,3.61178
1155,C.Ogbonnaya,2011,0,9,9,12,30,11,CLE,18.5,5.5,0.0,2.5,12.0,0.0,342.25,30.25,0.0,6.25,144.0,0.0,2.1,4.44499
1156,C.Ogbonnaya,2011,1,32,10,12,13,11,CLE,17.2,6.0,0.0,2.2,16.0,0.0,295.84,36.0,0.0,4.84,256.0,0.0,10.9,4.33054
1157,C.Ogbonnaya,2011,1,11,11,14,10,11,CLE,34.4,9.6,0.0,2.6,19.8,0.0,1183.36,92.16,0.0,6.76,392.04,0.0,19.4,6.1936
1158,C.Ogbonnaya,2011,0,2,12,20,23,11,CLE,57.0,13.4,0.2,3.0,23.6,0.0,3249.0,179.56,0.04,9.0,556.96,0.0,2.0,8.2363
1159,C.Ogbonnaya,2011,1,1,13,10,24,12,CLE,57.2,13.4,0.2,2.2,15.8,0.0,3271.84,179.56,0.04,4.84,249.64,0.0,3.0,5.69722
1160,C.Ogbonnaya,2011,0,4,14,3,14,12,CLE,50.2,11.4,0.2,2.2,16.6,0.0,2520.04,129.96,0.04,4.84,275.56,0.0,3.1,5.28911
1161,C.Ogbonnaya,2011,0,29,15,17,20,12,CLE,50.8,9.2,0.2,2.0,14.0,0.0,2580.64,84.64,0.04,4.0,196.0,0.0,0.3,6.78577
1162,C.Ogbonnaya,2011,0,1,16,14,20,12,CLE,32.8,5.4,0.2,1.8,10.8,0.0,1075.84,29.16,0.04,3.24,116.64,0.0,1.2,5.22886
1163,C.Ogbonnaya,2014,1,5,5,31,24,10,CAR,9.8,1.2,0.0,1.6,9.4,0.0,96.04,1.44,0.0,2.56,88.36,0.0,8.4,3.30218
1164,C.Ogbonnaya,2014,0,7,7,17,38,10,CAR,11.4,2.2,0.2,1.4,8.6,0.0,129.96,4.84,0.04,1.96,73.96,0.0,1.2,2.88663
1165,C.Ogbonnaya,2014,1,31,8,9,13,10,CAR,13.4,2.8,0.2,0.4,3.0,0.0,179.56,7.84,0.04,0.16,9.0,0.0,0.9,2.1361
1166,C.Peerman,2010,0,1,17,7,13,1,CIN,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.1,2.44901
1167,C.Peerman,2011,1,3,12,23,20,11,CIN,0.0,0.5,0.0,0.5,5.5,0.0,0.0,0.25,0.0,0.25,30.25,0.0,0.0,1.98334
1168,C.Peerman,2011,0,32,15,20,13,12,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.59215
1169,C.Peerman,2011,1,29,16,23,16,12,CIN,4.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.7,1.00433
1170,C.Peerman,2012,0,1,1,13,44,9,CIN,3.2,1.0,0.0,0.2,2.2,0.0,10.24,1.0,0.0,0.04,4.84,0.0,2.2,1.6231
1171,C.Peerman,2012,1,3,2,34,27,9,CIN,7.4,1.4,0.0,0.2,2.2,0.0,54.76,1.96,0.0,0.04,4.84,0.0,0.1,2.88016
1172,C.Peerman,2012,0,11,4,27,10,9,CIN,7.6,1.4,0.0,0.0,0.0,0.0,57.76,1.96,0.0,0.0,0.0,0.0,4.8,2.59857
1173,C.Peerman,2012,0,3,6,24,34,10,CIN,17.2,1.6,0.0,0.0,0.0,0.0,295.84,2.56,0.0,0.0,0.0,0.0,8.3,4.04662
1174,C.Peerman,2012,1,4,7,17,24,10,CIN,17.0,1.4,0.0,1.6,15.2,0.0,289.0,1.96,0.0,2.56,231.04,0.0,6.5,3.75184
1175,C.Peerman,2012,1,22,10,31,13,11,CIN,16.6,1.4,0.2,1.6,15.2,0.0,275.56,1.96,0.04,2.56,231.04,0.0,3.0,4.55649
1176,C.Peerman,2012,0,26,11,28,6,11,CIN,16.4,2.0,0.2,1.8,17.0,0.0,268.96,4.0,0.04,3.24,289.0,0.0,7.5,3.66301
1177,C.Peerman,2012,1,27,12,34,10,11,CIN,31.2,3.4,0.2,1.8,17.0,0.0,973.44,11.56,0.04,3.24,289.0,0.0,6.1,5.64196
1178,C.Peerman,2012,0,28,13,20,13,12,CIN,33.8,4.8,0.2,1.8,17.0,0.0,1142.44,23.04,0.04,3.24,289.0,0.0,0.4,5.54166
1179,C.Peerman,2012,1,1,17,23,17,12,CIN,33.2,5.0,0.2,0.2,1.8,0.0,1102.24,25.0,0.04,0.04,3.24,0.0,1.4,4.64078
1180,C.Peerman,2013,1,7,3,34,30,9,CIN,35.0,5.8,0.0,0.2,1.8,0.0,1225.0,33.64,0.0,0.04,3.24,0.0,0.0,6.59503
1181,C.Peerman,2013,0,6,7,27,24,10,CIN,30.8,4.6,0.0,0.0,0.0,0.0,948.64,21.16,0.0,0.0,0.0,0.0,0.0,6.03099
1182,C.Peerman,2013,1,20,8,49,9,10,CIN,15.8,3.0,0.0,0.0,0.0,0.0,249.64,9.0,0.0,0.0,0.0,0.0,1.1,5.11024
1183,C.Peerman,2013,0,18,9,20,22,10,CIN,5.8,2.6,0.0,0.0,0.0,0.0,33.64,6.76,0.0,0.0,0.0,0.0,0.0,1.82275
1184,C.Peerman,2013,0,4,15,20,30,12,CIN,5.0,2.2,0.0,0.0,0.0,0.0,25.0,4.84,0.0,0.0,0.0,0.0,0.0,1.72956
1185,C.Peerman,2013,1,8,16,42,14,12,CIN,2.2,1.2,0.0,0.0,0.0,0.0,4.84,1.44,0.0,0.0,0.0,0.0,0.6,2.17127
1186,C.Peerman,2013,1,1,17,34,17,12,CIN,3.4,1.6,0.0,0.0,0.0,0.0,11.56,2.56,0.0,0.0,0.0,0.0,0.0,2.54877
1187,C.Peerman,2014,1,12,3,33,7,9,CIN,3.4,1.6,0.0,0.0,0.0,0.0,11.56,2.56,0.0,0.0,0.0,0.0,1.5,3.50787
1188,C.Peerman,2014,0,10,7,0,27,10,CIN,4.2,1.4,0.0,0.0,0.0,0.0,17.64,1.96,0.0,0.0,0.0,0.0,0.5,1.52877
1189,C.Peerman,2014,1,11,9,33,23,11,CIN,4.2,1.4,0.0,0.2,1.0,0.0,17.64,1.96,0.0,0.04,1.0,0.0,3.1,1.5147
1190,C.Peerman,2014,1,3,10,3,24,11,CIN,6.0,2.4,0.0,0.6,5.4,0.0,36.0,5.76,0.0,0.36,29.16,0.0,-0.2,2.00921
1191,C.Peerman,2014,0,15,11,27,10,11,CIN,4.4,2.4,0.0,0.6,5.4,0.0,19.36,5.76,0.0,0.36,29.16,0.0,2.1,2.18552
1192,C.Peerman,2014,1,4,14,21,42,12,CIN,8.6,2.8,0.0,0.6,5.4,0.0,73.96,7.84,0.0,0.36,29.16,0.0,-2.0,2.85001
1193,C.Polk,2013,0,22,5,36,21,10,PHI,16.5,1.5,0.5,1.0,9.5,0.0,272.25,2.25,0.25,1.0,90.25,0.0,0.3,5.32395
1194,C.Polk,2013,1,6,14,34,20,12,PHI,1.5,1.0,0.0,0.0,0.0,0.0,2.25,1.0,0.0,0.0,0.0,0.0,11.0,1.6146
1195,C.Polk,2013,1,5,16,54,11,12,PHI,25.0,2.0,0.5,0.0,0.0,0.0,625.0,4.0,0.25,0.0,0.0,0.0,8.0,6.26135
1196,C.Polk,2013,0,21,17,24,22,12,PHI,6.0,1.0,0.5,0.5,4.0,0.0,36.0,1.0,0.25,0.25,16.0,0.0,3.4,3.62438
1197,C.Polk,2014,1,24,3,37,34,9,PHI,19.6,2.2,0.6,0.8,12.2,0.0,384.16,4.84,0.36,0.64,148.84,0.0,0.0,6.44108
1198,C.Polk,2014,0,30,4,21,26,9,PHI,13.0,1.6,0.4,0.4,8.4,0.0,169.0,2.56,0.16,0.16,70.56,0.0,0.0,3.00068
1199,C.Polk,2014,0,29,8,20,24,10,PHI,12.4,1.2,0.4,0.4,8.4,0.0,153.76,1.44,0.16,0.16,70.56,0.0,1.4,2.99315
1200,C.Polk,2014,0,9,9,31,21,11,PHI,5.0,1.0,0.2,0.6,8.6,0.0,25.0,1.0,0.04,0.36,73.96,0.0,11.0,2.77876
1201,C.Polk,2014,1,14,10,45,21,11,PHI,12.6,2.2,0.2,0.4,7.0,0.0,158.76,4.84,0.04,0.16,49.0,0.0,1.1,4.1725
1202,C.Polk,2014,0,7,11,20,53,11,PHI,14.8,3.2,0.2,0.2,0.2,0.0,219.04,10.24,0.04,0.04,0.04,0.0,-2.0,2.21702
1203,C.Polk,2014,1,12,12,43,24,11,PHI,14.8,3.8,0.2,0.2,0.2,0.0,219.04,14.44,0.04,0.04,0.04,0.0,2.0,5.36791
1204,C.Polk,2014,0,21,13,33,10,11,PHI,15.8,5.2,0.2,0.4,3.2,0.0,249.64,27.04,0.04,0.16,10.24,0.0,4.9,5.8376
1205,C.Polk,2014,1,21,15,27,38,12,PHI,23.0,6.8,0.2,0.2,3.0,0.0,529.0,46.24,0.04,0.04,9.0,0.0,12.6,5.04156
1206,C.Polk,2014,0,22,17,34,26,12,PHI,14.2,5.6,0.4,0.2,3.0,0.0,201.64,31.36,0.16,0.04,9.0,0.0,9.8,6.22662
1207,C.Rainey,2012,1,20,2,27,10,9,PIT,2.5,1.0,0.0,0.5,-0.5,0.0,6.25,1.0,0.0,0.25,0.25,0.0,0.8,2.44489
1208,C.Rainey,2012,0,27,3,31,34,9,PIT,1.5,1.0,0.0,0.5,2.5,0.0,2.25,1.0,0.0,0.25,6.25,0.0,3.0,3.2423
1209,C.Rainey,2012,1,23,5,16,14,10,PIT,3.5,1.0,0.0,1.0,11.5,0.0,12.25,1.0,0.0,1.0,132.25,0.0,0.6,1.72845
1210,C.Rainey,2012,0,12,6,23,26,10,PIT,0.0,0.5,0.0,0.5,3.0,0.0,0.0,0.25,0.0,0.25,9.0,0.0,1.2,1.20211
1211,C.Rainey,2012,0,2,7,24,17,10,PIT,3.0,1.4,0.0,1.2,9.0,0.0,9.0,1.96,0.0,1.44,81.0,0.0,8.5,2.2577
1212,C.Rainey,2012,1,24,8,27,12,10,PIT,5.4,1.8,0.2,1.2,10.8,0.0,29.16,3.24,0.04,1.44,116.64,0.0,2.1,2.29395
1213,C.Rainey,2012,0,22,9,24,20,11,PIT,10.0,2.2,0.2,1.2,8.8,0.0,100.0,4.84,0.04,1.44,77.44,0.0,-1.9,2.40543
1214,C.Rainey,2012,1,26,10,16,13,11,PIT,9.4,2.0,0.2,1.2,3.6,0.0,88.36,4.0,0.04,1.44,12.96,0.0,-2.0,2.20861
1215,C.Rainey,2012,1,1,11,10,13,11,PIT,9.4,1.8,0.2,1.0,2.4,0.0,88.36,3.24,0.04,1.0,5.76,0.0,0.0,1.51829
1216,C.Rainey,2012,0,3,12,14,20,11,PIT,9.4,1.8,0.2,0.8,0.0,0.0,88.36,3.24,0.04,0.64,0.0,0.0,5.2,1.01562
1217,C.Rainey,2012,0,1,13,23,20,12,PIT,9.4,2.0,0.2,1.4,1.4,0.0,88.36,4.0,0.04,1.96,1.96,0.0,0.0,2.3076
1218,C.Rainey,2012,1,28,14,24,34,12,PIT,4.2,1.2,0.2,1.2,2.4,0.0,17.64,1.44,0.04,1.44,5.76,0.0,0.6,2.2058
1219,C.Rainey,2012,0,21,15,24,27,12,PIT,4.6,1.2,0.2,0.8,3.0,0.0,21.16,1.44,0.04,0.64,9.0,0.0,1.5,1.91178
1220,C.Rainey,2012,1,2,16,10,13,12,PIT,7.6,1.8,0.2,0.8,3.0,0.0,57.76,3.24,0.04,0.64,9.0,0.0,0.0,1.35451
1221,C.Rainey,2012,1,3,17,24,10,12,PIT,7.6,1.8,0.2,0.8,3.0,0.0,57.76,3.24,0.04,0.64,9.0,0.0,0.2,2.13443
1222,C.Sims,2014,0,24,11,27,7,11,TB,11.5,4.0,0.0,1.0,8.5,0.0,132.25,16.0,0.0,1.0,72.25,0.0,4.4,4.76544
1223,C.Sims,2014,0,5,12,13,21,11,TB,18.0,6.5,0.0,1.5,4.0,0.0,324.0,42.25,0.0,2.25,16.0,0.0,3.3,5.08796
1224,C.Sims,2014,1,2,13,13,14,11,TB,11.0,3.0,0.0,1.0,5.5,0.0,121.0,9.0,0.0,1.0,30.25,0.0,5.5,2.50358
1225,C.Sims,2014,0,6,14,17,34,12,TB,3.0,2.5,0.0,2.0,24.5,0.0,9.0,6.25,0.0,4.0,600.25,0.0,2.0,3.65551
1226,C.Sims,2014,0,14,15,17,19,12,TB,16.6,7.4,0.0,2.4,21.8,0.0,275.56,54.76,0.0,5.76,475.24,0.0,5.9,5.04917
1227,C.Sims,2014,1,7,16,3,20,12,TB,18.8,7.2,0.0,2.6,27.4,0.0,353.44,51.84,0.0,6.76,750.76,0.0,2.9,5.60619
1228,C.Sims,2014,1,15,17,20,23,12,TB,11.4,5.4,0.0,2.6,31.8,0.0,129.96,29.16,0.0,6.76,1011.24,0.0,13.5,4.96417
1229,C.Spiller,2010,0,7,2,7,34,9,BUF,3.0,3.5,0.0,2.0,4.0,0.0,9.0,12.25,0.0,4.0,16.0,0.0,2.6,4.82949
1230,C.Spiller,2010,0,19,3,30,38,9,BUF,1.5,0.5,0.0,2.0,11.5,0.0,2.25,0.25,0.0,4.0,132.25,0.0,9.9,4.78829
1231,C.Spiller,2010,1,20,4,14,38,10,BUF,14.5,2.0,0.0,1.5,5.0,0.5,210.25,4.0,0.0,2.25,25.0,0.25,1.5,3.95744
1232,C.Spiller,2010,1,11,5,26,36,10,BUF,5.5,1.0,0.0,0.5,2.0,0.0,30.25,1.0,0.0,0.25,4.0,0.0,3.4,2.0635
1233,C.Spiller,2010,0,1,7,34,37,10,BUF,16.0,3.8,0.0,2.6,9.6,0.2,256.0,14.44,0.0,6.76,92.16,0.04,1.3,5.96397
1234,C.Spiller,2010,0,26,8,10,13,10,BUF,21.4,3.8,0.0,1.8,8.0,0.2,457.96,14.44,0.0,3.24,64.0,0.04,2.5,3.98801
1235,C.Spiller,2010,1,5,9,19,22,11,BUF,24.2,4.8,0.0,1.8,9.0,0.2,585.64,23.04,0.0,3.24,81.0,0.04,2.5,4.21008
1236,C.Spiller,2010,1,6,10,14,12,11,BUF,22.4,5.4,0.0,1.4,8.0,0.0,501.76,29.16,0.0,1.96,64.0,0.0,1.4,3.56149
1237,C.Spiller,2010,0,8,13,14,38,12,BUF,23.0,5.4,0.0,1.2,7.2,0.0,529.0,29.16,0.0,1.44,51.84,0.0,3.6,3.58584
1238,C.Spiller,2010,1,3,14,13,6,12,BUF,23.8,5.8,0.0,1.4,6.8,0.0,566.44,33.64,0.0,1.96,46.24,0.0,1.3,4.22001
